Date,spectral_radius,stable
2025-04-17,0.999012330328943,True
2025-04-18,0.9954739045570907,True
2025-04-21,0.9913272053569213,True
2025-04-22,0.9880516847342063,True
2025-04-23,0.995304284739675,True
2025-04-24,0.9931046738982665,True
2025-04-25,0.9894924680076755,True
2025-04-28,0.9842891514942123,True
2025-04-29,0.9806287157227308,True
2025-05-05,0.9797522220628373,True
2025-05-06,0.9774141337238408,True
2025-05-07,0.9775016473962541,True
2025-05-08,0.9742754855727328,True
2025-05-09,0.9748068673265666,True
2025-05-12,0.9732798255818588,True
2025-05-13,0.9724514081402476,True
2025-05-14,0.9716017183385126,True
2025-05-15,0.9700366542268244,True
2025-05-16,0.9689100498926029,True
2025-05-19,0.9670247103611549,True
2025-05-20,0.9661075857136943,True
2025-05-21,0.9639061185095924,True
2025-05-22,0.9644845787781434,True
2025-05-23,0.9627069409456468,True
2025-05-26,0.9656366652694796,True
2025-05-27,0.9652817954172569,True
2025-05-28,0.9642367017027001,True
2025-05-29,0.9636673600756162,True
2025-05-30,0.9638854612607214,True
2025-06-02,0.9638636111311504,True
2025-06-03,0.9633582116081615,True
2025-06-04,0.9629038993117622,True
2025-06-05,0.9623273743931783,True
2025-06-06,0.9628254620716329,True
2025-06-09,0.9628125881203116,True
2025-06-10,0.9628649070401295,True
2025-06-11,0.9627796336711182,True
2025-06-12,0.9627054303565954,True
2025-06-13,0.9626601425449933,True
2025-06-16,0.9632097150938734,True
2025-06-17,0.963292557583837,True
2025-06-18,0.9632467206503046,True
2025-06-19,0.9638818861147483,True
2025-06-20,0.964476536659272,True
2025-06-23,0.9646534014662079,True
2025-06-24,0.9651295573307371,True
2025-06-25,0.9659209060085856,True
2025-06-26,0.9666434518973331,True
2025-06-27,0.9672771687245566,True
2025-06-30,0.9679779355870143,True
2025-07-01,0.9687052936092397,True
2025-07-02,0.9685068455446494,True
2025-07-03,0.9686200671336378,True
2025-07-04,0.9690161478912197,True
2025-07-07,0.9690352633651393,True
2025-07-08,0.9695988346292264,True
2025-07-09,0.9700279183470852,True
2025-07-10,0.9701660476292625,True
2025-07-11,0.9700377237654202,True
2025-07-14,0.9704536476276334,True
2025-07-15,0.9706966484758827,True
2025-07-16,0.9704028990129794,True
2025-07-17,0.9708968220418441,True
2025-07-18,0.9714147364403721,True
2025-07-21,0.97144399132617,True
2025-07-22,0.9715825492845508,True
2025-07-23,0.9716964894448015,True
2025-07-24,0.9717536753599737,True
2025-07-25,0.9719441145246771,True
2025-07-28,0.9720554690024604,True
2025-07-29,0.9724494246164592,True
2025-07-30,0.9719213941033936,True
2025-07-31,0.9697257653816733,True
2025-08-01,0.9705042993256551,True
2025-08-04,0.9711328570088451,True
2025-08-05,0.9708717335758937,True
2025-08-06,0.9703319277361064,True
2025-08-07,0.9690769936952511,True
2025-08-08,0.9685287247850332,True
2025-08-11,0.9682686479077279,True
2025-08-12,0.9680795441933882,True
2025-08-13,0.9680537188311192,True
2025-08-14,0.9681396950844812,True
2025-08-15,0.9651560679073383,True
2025-08-18,0.9652490783158134,True
2025-08-19,0.9658731207474048,True
2025-08-20,0.9625475903278309,True
2025-08-21,0.9665445981595161,True
2025-08-22,0.9667097808944372,True
2025-08-25,0.9655045901133517,True
2025-08-26,0.9619485938697807,True
2025-08-27,0.9616574334526187,True
2025-08-28,0.9614894522031565,True
2025-08-29,0.961349726521395,True
2025-09-03,0.9614047437566366,True
2025-09-04,0.960208491539981,True
2025-09-05,0.9598680940833574,True
2025-09-08,0.9600045951169429,True
2025-09-09,0.9603354965229823,True
2025-09-10,0.9602416099740316,True
2025-09-11,0.9600282046877576,True
2025-09-12,0.9603950457689379,True
2025-09-15,0.9608236697461153,True
2025-09-16,0.960721991768346,True
2025-09-17,0.96132247096692,True
2025-09-18,0.9614711619327235,True
2025-09-19,0.9618078432282894,True
2025-09-22,0.9615902470445161,True
2025-09-23,0.9612585750679118,True
2025-09-24,0.9615806890848333,True
2025-09-25,0.9616250746253403,True
2025-09-26,0.9602665235936637,True
2025-09-29,0.9603700262183419,True
2025-09-30,0.9604940933801174,True
2025-10-01,0.960706606365544,True
2025-10-02,0.9607499775932494,True
2025-10-03,0.9608416866883783,True
2025-10-06,0.9609211470428933,True
2025-10-07,0.9615516873762417,True
2025-10-08,0.9608128991472453,True
2025-10-09,0.9613439265697269,True
2025-10-10,0.9609187799393267,True
2025-10-13,0.9587820743361901,True
2025-10-14,0.9585851447033925,True
2025-10-15,0.9587684708858183,True
2025-10-16,0.9589936108704078,True
2025-10-17,0.9589436033943403,True
2025-10-20,0.9605403004772082,True
2025-10-21,0.9628067788888691,True
2025-10-22,0.9614798258007943,True
2025-10-23,0.9615917039616643,True
2025-10-24,0.9605377227373307,True
2025-10-27,0.9598932637267932,True
2025-10-28,0.9592626360429138,True
2025-10-29,0.9596396502666684,True
2025-10-30,0.9602546322583878,True
2025-10-31,0.9596078854242036,True
2025-11-03,0.9595132296303841,True
2025-11-04,0.958992990009091,True
2025-11-05,0.9586039159744906,True
2025-11-06,0.958085062691113,True
2025-11-07,0.9581499197798319,True
2025-11-10,0.9580308661540797,True
2025-11-11,0.9580338915138937,True
2025-11-12,0.9581619023667113,True
2025-11-13,0.9578689377363487,True
2025-11-14,0.9583297065618379,True
2025-11-17,0.9584480691863849,True
2025-11-18,0.9587426286462687,True
2025-11-19,0.9578775564372439,True
2025-11-20,0.9578604018339775,True
2025-11-21,0.9584628309441857,True
2025-11-24,0.9583330503109336,True
2025-11-25,0.9594053324895189,True
2025-11-26,0.9609129744237841,True
2025-11-27,0.9599236112550303,True
2025-11-28,0.9589504079803151,True
2025-12-01,0.9593992558998841,True
2025-12-02,0.9566835051308678,True
2025-12-03,0.9567729242462423,True
2025-12-04,0.9597346052027617,True
2025-12-05,0.9608306921887999,True
2025-12-08,0.9568296727397104,True
2025-12-09,0.9615887503774185,True
2025-12-10,0.9626204413982474,True
2025-12-11,0.9630695317838456,True
2025-12-12,0.9634930529404491,True
2025-12-15,0.9632548893282711,True
2025-12-16,0.9642115657714095,True
2025-12-17,0.963898123474989,True
2025-12-18,0.9637825421976179,True
2025-12-19,0.9634962678932605,True
2025-12-22,0.963639812913432,True
2025-12-23,0.9640556196457092,True
2025-12-24,0.9640722227779841,True
2025-12-25,0.963885718765525,True
2025-12-26,0.9639949629479132,True
2025-12-29,0.9637424086172409,True
2025-12-30,0.9636148321287545,True
2025-12-31,0.9636346165682703,True
2026-01-05,0.9635698474106331,True
2026-01-06,0.9664145914043206,True
2026-01-07,0.9641821452908673,True
2026-01-08,0.965006280506785,True
2026-01-09,0.9640166628831686,True
2026-01-12,0.9633063545590527,True
2026-01-13,0.9637944977729204,True
2026-01-14,0.9634054447970124,True
2026-01-15,0.9629921164265105,True
2026-01-16,0.9634587088963162,True
2026-01-19,0.9597793318061242,True
2026-01-20,0.9631795710301629,True
2026-01-21,0.9661734692919204,True
2026-01-22,0.9669994280706178,True
2026-01-23,0.9637145976428337,True
